PIN,State_id,City_id
394317,65,454
638003,7,903
609503,7,706
523304,8,848
493551,18,715
759039,15,174
711316,14,27
721634,14,424
361335,65,456
481449,20,157
712601,14,162
394365,65,454
209206,98,583
144301,9,531
321613,2,356
796186,25,921
609307,7,706
732211,14,187
743249,14,240
395004,65,454
403404,4,815
852125,11,792
813105,11,442
515865,8,845
825407,13,774
262122,98,127
515631,8,845
413109,5,389
403702,4,816
483770,20,170
335513,2,211
764087,15,637
263620,59,246
852202,11,789
131022,10,72
686510,17,537
523246,8,848
389172,65,825
231208,98,579
144403,9,531
140112,9,810
641601,7,276
695504,17,535
585309,6,879
534426,8,849
431723,5,399
445109,5,403
804407,11,788
630312,7,417
517167,8,846
518220,8,256
532222,8,244
444607,5,402
230125,98,126
844111,11,5
122008,10,44
322026,2,342
625707,7,50
635751,7,287
855101,11,731
803114,11,438
509336,144,506
533284,8,847
713512,14,161
742227,14,710
412803,5,86
382732,65,822
160059,9,810
571187,6,886
782128,16,183
415108,5,86
457333,20,369
146114,9,804
824118,11,437
630561,7,417
507169,144,515
581411,6,892
534330,8,849
735218,14,840
412307,5,55
261141,98,567
305621,2,365
505466,144,513
690524,17,536
785691,16,856
302022,2,32
303104,2,32
827006,13,518
761114,15,176
284121,98,529
147001,9,761
321001,2,232
311802,2,361
621851,7,902
639201,7,903
575006,6,875
752085,15,640
233225,98,425
845420,11,491
328031,2,355
605102,7,490
591263,6,865
523002,8,848
413506,5,398
695308,17,535
521178,8,269
524226,8,272
460554,20,198
621110,7,283
396433,65,824
686692,17,293
493992,18,533
403102,4,815
621718,7,902
502108,144,906
683101,17,293
333,65,819
209204,98,660
480224,20,160
491881,18,685
828116,13,764
768037,15,625
244223,98,656
272151,98,655
503111,144,511
212109,98,814
225126,98,553
799022,26,936
534456,8,849
712611,14,162
843109,11,5
852121,11,790
606104,7,490
560032,6,867
722121,14,185
741507,14,420
723156,14,843
630710,7,417
786610,16,854
522236,8,270
518502,8,256
560055,6,867
382830,65,822
209722,98,664
629203,7,904
680689,17,539
530014,8,266
415629,5,383
389382,65,501
227813,98,431
452014,20,23
313323,2,343
795145,21,901
691520,17,536
581318,6,892
534197,8,849
742157,14,710
491223,18,684
754107,15,630
424204,5,387
325602,2,347
641113,7,276
628615,7,413
680666,17,539
444001,5,400
276403,98,94
312901,2,358
627855,7,413
581341,6,892
782002,16,183
742134,14,710
210427,98,589
635111,7,410
591107,6,865
248199,59,25
802166,11,786
637104,7,670
721126,14,842
370670,65,821
248009,59,25
131027,10,72
641654,7,276
604302,7,490
591130,6,865
574236,6,875
233303,98,425
305925,2,343
700119,14,240
387375,65,820
403502,4,815
229503,98,251
451551,20,379
622408,7,411
365450,65,452
142048,9,807
799103,26,935
781015,16,858
797104,22,929
624615,7,278
606907,7,286
682301,17,293
670651,17,298
515787,8,845
413130,5,55
361013,65,456
453441,20,23
843316,11,600
700079,14,240
222301,98,431
110027,1,16
600068,7,703
416615,5,233
621601,7,416
680125,17,539
331811,2,360
323803,2,359
518102,8,256
495118,18,686
643225,7,280
631203,7,703
533221,8,847
535183,8,265
143533,9,803
845107,11,793
799285,26,933
571424,6,885
533463,8,847
733202,14,841
423403,5,384
245304,98,120
250002,98,134
642109,7,276
605759,7,490
785669,16,119
741248,14,420
212654,98,558
133302,10,98
682042,17,293
788111,16,851
477111,20,333
142038,9,807
572217,6,890
462120,20,149
486002,20,374
327034,2,364
135103,10,733
584123,6,887
743330,14,239
402110,5,78
273015,98,238
261404,98,567
623315,7,282
689693,17,537
522017,8,270
563116,6,883
532215,8,244
721166,14,842
641027,7,276
679122,17,295
521241,8,269
393050,65,823
383462,65,827
249302,59,435
691583,17,536
583203,6,866
577215,6,876
678103,17,295
743438,14,240
416118,5,391
400078,5,15
382315,65,37
846007,11,7
796501,25,919
643006,7,280
505403,144,513
620018,7,416
502269,144,906
577134,6,872
574114,6,891
835215,13,33
756127,15,626
421201,5,56
140119,52,678
607006,7,277
638504,7,903
625601,7,463
676320,17,540
496109,18,688
835220,13,770
766031,15,234
768113,15,136
396350,65,824
232333,98,425
628552,7,413
591233,6,865
584116,6,887
721425,14,842
388140,65,820
824301,11,477
265,65,819
281204,98,564
614201,7,415
673316,17,298
691301,17,536
833104,13,781
224121,98,487
272194,98,655
813207,11,483
304022,2,340
795130,21,900
711409,14,27
801302,11,438
793106,23,913
532474,8,244
766101,15,234
144023,9,531
145101,9,756
811315,11,787
314029,2,354
508373,144,509
673504,17,541
736207,14,840
741255,14,420
422301,5,384
393120,65,89
284003,98,529
136119,10,74
670611,17,298
678581,17,295
756060,15,173
431602,5,399
212664,98,558
504106,144,512
507154,144,515
741404,14,420
494226,18,832
425004,5,387
411044,5,55
410503,5,55
389250,65,825
686537,17,297
580028,6,877
516259,8,274
713160,14,161
416404,5,409
382650,65,455
251002,98,91
700056,14,240
441304,5,68
210206,98,528
628701,7,413
522256,8,270
229125,98,618
465441,20,367
148029,9,811
638103,7,276
630405,7,417
560095,6,867
496118,18,751
483105,20,155
851113,11,521
844502,11,433
676101,17,540
606751,7,286
770076,15,643
643202,7,280
781171,16,858
335062,2,353
754035,15,121
754130,15,630
362725,65,464
144518,9,812
685503,17,296
583226,6,878
521002,8,269
533244,8,847
415528,5,86
232101,98,569
474004,20,158
793113,23,908
505101,144,513
788719,16,860
533440,8,847
382850,65,822
671322,17,300
413515,5,397
365430,65,452
276305,98,106
261151,98,567
143415,9,680
304802,2,340
621313,7,705
695607,17,535
571490,6,871
534237,8,849
425306,5,387
276403,98,106
305201,2,365
799211,26,936
781315,16,850
741122,14,420
733128,14,844
688570,17,538
786157,16,195
713419,14,161
431743,5,399
411001,5,55
206124,98,223
800010,11,4
794110,23,907
516216,8,274
700008,14,63
761011,15,176
361315,65,456
625501,7,50
631051,7,287
685616,17,296
585292,6,879
742160,14,710
203201,98,610
522508,8,270
518442,8,256
534313,8,849
203155,98,231
786160,16,195
700122,14,240
495695,18,687
110047,1,16
743401,14,240
421503,5,56
322023,2,342
629156,7,904
505526,144,513
721129,14,842
389340,65,825
821304,11,432
574325,6,875
516312,8,274
629302,7,904
591246,6,865
523201,8,848
494223,18,832
440026,5,68
248014,59,25
600071,7,703
734313,14,839
756003,15,173
756126,15,173
413714,5,753
442102,5,405
202134,98,142
244501,98,573
854316,11,666
587115,6,864
784101,16,863
533297,8,847
518135,8,256
524346,8,272
822114,13,767
388310,65,817
475336,20,448
124303,10,237
626124,7,288
585402,6,869
401702,5,56
465669,20,373
607802,7,277
621114,7,669
783380,16,194
742306,14,710
416628,5,233
580031,6,877
414401,5,753
444902,5,402
413518,5,397
422203,5,384
413534,5,398
342601,2,66
502334,144,906
695521,17,535
443203,5,404
474012,20,158
630713,7,417
509210,144,506
829202,13,775
141419,9,24
609801,7,706
605752,7,490
506302,144,514
524323,8,272
768234,15,631
626101,7,288
222137,98,167
623806,7,282
583103,6,866
781328,16,850
852215,11,792
125113,10,445
313906,2,53
627602,7,285
574202,6,875
828205,13,764
209859,98,251
147104,9,761
504209,144,512
712249,14,162
741155,14,420
721647,14,424
761027,15,176
636906,7,410
631206,7,703
689106,17,537
695030,17,535
413006,5,389
795118,21,894
145024,9,756
305407,2,365
680703,17,539
571111,6,871
515561,8,845
363020,65,828
201305,98,610
847106,11,7
344704,2,362
303806,2,32
505453,144,513
382443,65,37
384410,65,822
563123,6,873
388220,65,820
144524,9,812
841101,11,663
799132,26,936
613009,7,415
679504,17,295
781101,16,858
201102,98,120
500049,144,507
700077,14,63
831017,13,766
403510,4,815
691331,17,536
577452,6,889
284302,98,529
804430,11,437
623514,7,282
786183,16,195
365440,65,464
227809,98,431
500088,144,508
689544,17,537
202395,98,231
476001,20,159
570025,6,886
493445,18,715
481331,20,157
500015,144,508
690512,17,538
679305,17,295
522435,8,270
535521,8,265
768103,15,625
754214,15,629
250609,98,133
516151,8,274
494442,18,832
461331,20,366
721451,14,842
767020,15,210
431708,5,399
458336,20,370
713422,14,161
852219,11,789
331803,2,360
581113,6,877
492014,18,533
416517,5,233
382481,65,37
332402,2,213
712103,14,162
828129,13,764
303505,2,356
325204,2,347
332709,2,213
606701,7,286
756130,15,626
758035,15,633
212402,98,814
801305,11,4
246427,59,701
845430,11,491
843119,11,5
805108,11,522
678598,17,295
490020,18,684
493116,18,533
638152,7,903
741301,14,420
410218,5,78
621306,7,705
502246,144,906
761120,15,176
383001,65,827
477227,20,333
627011,7,285
502115,144,906
509410,144,507
521133,8,269
212212,98,814
451441,20,332
799102,26,936
673642,17,540
770046,15,643
415312,5,86
734014,14,839
400708,5,56
382725,65,455
841217,11,663
629601,7,904
507116,144,515
622507,7,411
620011,7,416
764078,15,641
604202,7,490
414006,5,753
689506,17,538
761004,15,176
403203,4,815
135001,10,733
503322,144,511
685563,17,296
586101,6,870
563146,6,873
723149,14,843
759127,15,137
423212,5,384
148101,9,800
781333,16,184
515722,8,845
415720,5,383
160002,52,678
134204,10,98
508252,144,509
742213,14,710
445210,5,403
151203,9,742
141112,9,24
606754,7,286
500030,144,508
424318,5,385
695551,17,535
783335,16,853
413607,5,398
212601,98,558
482051,20,155
246149,59,435
321607,2,73
581301,6,892
713216,14,161
415307,5,409
363630,65,461
477660,20,333
802220,11,432
311404,2,361
636005,7,283
612103,7,415
506317,144,514
690518,17,536
691016,17,536
679583,17,540
571130,6,886
733125,14,841
465220,20,367
144623,9,531
311603,2,361
628704,7,413
690535,17,538
577422,6,889
781131,16,858
673521,17,541
411024,5,55
284126,98,548
344032,2,362
632103,7,287
700054,14,63
472442,20,151
151206,9,681
691308,17,536
732101,14,187
424101,5,387
226017,98,563
144009,9,531
314001,2,354
591216,6,865
581104,6,881
533290,8,847
721159,14,842
457775,20,375
821102,11,484
560098,6,867
736171,14,419
700107,14,63
393150,65,89
403004,4,815
242123,98,566
486892,20,335
326035,2,350
636503,7,283
505468,144,513
442709,5,382
415209,5,86
224229,98,487
630305,7,417
713362,14,161
723202,14,843
413210,5,389
403803,4,816
481885,20,243
841441,11,612
305802,2,365
343024,2,351
522259,8,270
523166,8,848
755027,15,629
637505,7,670
752103,15,634
241001,98,609
847214,11,8
314804,2,354
755004,15,629
585326,6,869
678661,17,295
712302,14,162
768204,15,631
422402,5,384
321602,2,232
713339,14,161
230126,98,126
620004,7,416
676307,17,540
243006,98,544
695146,17,535
584121,6,869
581324,6,892
212645,98,558
223102,98,167
246193,59,435
627854,7,285
493335,18,533
766001,15,234
388325,65,817
364145,65,40
302037,2,32
682036,17,293
788725,16,860
770016,15,643
277303,98,205
486450,20,374
262527,59,794
689695,17,536
735221,14,840
203399,98,231
484660,20,449
683556,17,293
585309,6,893
461228,20,366
503302,144,511
680620,17,539
782144,16,183
515435,8,845
625521,7,463
574107,6,891
271821,98,707
250110,98,134
470666,20,154
606807,7,286
591153,6,865
563129,6,883
583227,6,884
782121,16,183
721222,14,842
493662,18,749
768106,15,136
383220,65,827
845101,11,793
507204,144,515
416804,5,233
627104,7,285
410302,5,55
635123,7,698
601206,7,703
577221,6,876
363430,65,828
209602,98,661
462027,20,149
470003,20,148
341305,2,346
613102,7,415
571606,6,885
532185,8,244
843325,11,791
509152,144,506
431605,5,399
242303,98,566
305922,2,343
584129,6,887
517132,8,846
741238,14,420
276141,98,106
225302,98,553
243123,98,544
209312,98,660
502319,144,906
695574,17,535
788736,16,857
522020,8,270
410203,5,78
247776,98,91
533214,8,847
734006,14,840
760005,15,176
380060,65,37
360577,65,826
274303,98,594
246276,59,435
590011,6,865
560060,6,868
497553,18,752
362020,65,464
848121,11,570
123401,10,107
600124,7,703
572117,6,890
413105,5,55
383434,65,827
132105,10,667
416301,5,409
232110,98,534
689597,17,537
721627,14,842
754018,15,121
243503,98,544
210431,98,649
843323,11,600
523186,8,848
251319,98,91
143201,9,680
670303,17,298
571107,6,886
517424,8,846
416209,5,391
243632,98,474
853204,11,666
591239,6,865
761215,15,628
244102,98,656
272201,98,655
335802,2,211
685533,17,296
678007,17,295
678505,17,295
271851,98,707
206242,98,223
226027,98,563
473440,20,378
142050,9,201
152032,9,808
246130,59,435
629810,7,904
486123,20,374
135133,10,733
301026,2,73
222181,98,167
143514,9,803
574219,6,875
523113,8,848
802203,11,786
313204,2,53
799009,26,936
636352,7,410
632508,7,287
221302,98,569
804424,11,788
811213,11,483
609808,7,706
781008,16,858
205303,98,576
229301,98,618
632531,7,287
721607,14,424
833223,13,781
281005,98,564
643102,7,280
570018,6,886
700014,14,63
690505,17,538
562111,6,868
571430,6,885
305012,2,365
606106,7,277
628621,7,413
400091,5,15
221112,98,569
142033,9,24
303119,2,32
639109,7,705
560015,6,867
431147,5,392
635116,7,698
785621,16,856
784154,16,863
521148,8,269
560038,6,867
144633,9,531
609310,7,706
605702,7,286
686637,17,297
425115,5,387
400028,5,15
126114,10,61
600043,7,279
673604,17,541
523327,8,848
481666,20,243
232120,98,534
732141,14,187
131304,10,72
828122,13,764
225409,98,553
824211,11,437
333515,2,349
754214,15,636
124113,10,237
641010,7,276
637203,7,670
752016,15,644
416121,5,391
587155,6,864
360311,65,461
209747,98,664
803111,11,438
601301,7,279
691009,17,536
767060,15,210
754131,15,121
621701,7,902
627426,7,285
571450,6,885
561205,6,868
743232,14,240
764071,15,641
389130,65,501
272194,98,532
345023,2,352
500050,144,508
591309,6,865
581197,6,881
523274,8,848
306503,2,345
607102,7,277
504297,144,512
689667,17,537
441113,5,68
813201,11,483
785635,16,117
524406,8,272
444102,5,400
431514,5,394
605201,7,490
721305,14,842
766107,15,234
394430,65,454
276302,98,106
222127,98,167
641607,7,903
628213,7,413
632010,7,287
501511,144,507
731233,14,186
477441,20,333
455221,20,152
485005,20,200
312614,2,358
614806,7,706
691507,17,536
828134,13,518
843126,11,5
852221,11,790
125054,10,728
635206,7,698
623537,7,282
465001,20,367
638706,7,903
614015,7,415
783337,16,861
530020,8,266
713123,14,161
202280,98,142
141102,9,24
333027,2,349
639006,7,705
627758,7,413
271503,98,559
476335,20,377
689121,17,538
680663,17,539
583216,6,866
782101,16,183
785672,16,119
743710,14,240
845440,11,491
627761,7,285
587301,6,864
754133,15,630
583239,6,866
782124,16,183
751014,15,634
389110,65,501
250619,98,133
680590,17,539
517643,8,846
758002,15,633
765017,15,641
416219,5,391
413802,5,55
262001,98,127
143006,9,680
421312,5,56
361141,65,456
394405,65,454
243720,98,474
229126,98,618
231209,98,579
503219,144,511
683503,17,293
679321,17,540
530040,8,266
607301,7,277
683576,17,293
680567,17,539
491229,18,685
271215,98,615
210426,98,649
787001,16,182
521211,8,269
229316,98,618
845417,11,491
794106,23,912
784146,16,852
781018,16,858
757049,15,638
325206,2,363
678704,17,295
585216,6,893
768040,15,625
243001,98,544
851117,11,521
843313,11,600
311203,2,361
639115,7,416
560058,6,867
522649,8,270
757026,15,638
458778,20,215
327001,2,364
311301,2,361
632312,7,287
678681,17,295
515445,8,845
522415,8,270
425002,5,387
225404,98,553
678631,17,295
767030,15,210
431713,5,399
682006,17,293
577216,6,889
712136,14,162
466001,20,330
577412,6,889
413220,5,389
392025,65,89
208001,98,660
571212,6,882
736158,14,419
584130,6,884
571427,6,885
783345,16,853
700044,14,63
482056,20,155
136035,10,443
641033,7,276
639202,7,705
393130,65,823
385350,65,453
271601,98,559
841207,11,663
670011,17,298
691540,17,536
574110,6,891
523181,8,848
276126,98,94
825322,13,768
401609,5,56
458220,20,370
307022,2,341
517102,8,846
207243,98,222
680122,17,539
788014,16,851
781346,16,184
521138,8,269
721242,14,842
680026,17,539
416501,5,391
250222,98,134
475673,20,448
804434,11,788
843106,11,5
502314,144,906
733208,14,841
400605,5,56
125076,10,728
797107,22,929
608602,7,277
832102,13,766
761037,15,176
400703,5,56
625604,7,463
626111,7,288
581384,6,892
786191,16,854
490025,18,684
303801,2,32
621003,7,416
505531,144,513
606107,7,490
518155,8,256
733101,14,844
456335,20,144
262580,59,794
509376,144,506
670107,17,298
532291,8,244
700100,14,239
495554,18,687
829135,13,778
754141,15,636
509205,144,506
572120,6,890
532195,8,244
743411,14,240
283102,98,109
148108,9,811
627001,7,285
581331,6,892
201008,98,610
301703,2,73
641667,7,276
575002,6,875
207301,98,436
152123,9,201
690538,17,536
502256,144,906
591236,6,865
754244,15,636
144621,9,805
331518,2,357
313038,2,53
782446,16,183
413709,5,753
473865,20,169
301406,2,73
506224,144,514
574242,6,875
488050,20,447
847224,11,8
127022,10,444
743245,14,240
752020,15,634
444907,5,402
394601,65,454
284405,98,529
132115,10,667
400018,5,15
263622,59,246
796321,25,915
415730,5,383
445205,5,403
504214,144,512
573120,6,880
788804,16,851
786170,16,195
515581,8,845
445303,5,403
689531,17,537
585229,6,879
382340,65,37
389310,65,825
143406,9,680
500019,144,507
683111,17,293
577599,6,874
570015,6,886
785001,16,117
756086,15,173
769007,15,643
228155,98,431
632511,7,287
690561,17,536
573216,6,880
833203,13,781
756100,15,626
263680,59,246
614403,7,503
577137,6,872
276126,98,106
686587,17,297
711412,14,27
825311,13,771
755014,15,629
110042,1,16
125001,10,445
323025,2,359
322028,2,342
624306,7,278
585305,6,879
534250,8,849
243401,98,544
201302,98,120
507121,144,515
641697,7,276
607105,7,277
637014,7,670
614204,7,415
577526,6,874
477222,20,333
470335,20,148
682029,17,293
152021,9,201
851214,11,620
628714,7,413
795004,21,897
691006,17,536
781318,16,850
535501,8,265
815312,13,768
144509,9,812
843129,11,5
643238,7,280
685553,17,296
781121,16,858
497223,18,837
364140,65,40
383205,65,827
455440,20,152
502110,144,906
671319,17,300
630557,7,417
609501,7,503
695312,17,535
562162,6,867
563119,6,883
518218,8,256
532218,8,244
444605,5,402
209307,98,660
275303,98,94
609101,7,706
581354,6,892
828119,13,764
625023,7,50
782490,16,859
516390,8,274
768033,15,625
413602,5,398
382028,65,455
208003,98,583
451220,20,368
800007,11,4
301001,2,73
638703,7,903
560083,6,868
761014,15,176
695604,17,535
586111,6,870
743356,14,239
752081,15,640
412305,5,55
473101,20,146
147002,9,761
630212,7,417
412403,5,55
388305,65,817
223227,98,106
271123,98,559
332601,2,213
508257,144,509
742223,14,710
761110,15,176
233226,98,425
508355,144,509
700155,14,240
414504,5,753
688504,17,538
734220,14,839
393115,65,823
341023,2,346
507136,144,515
700074,14,63
754008,15,121
422213,5,384
413544,5,398
362229,65,464
211018,98,814
642105,7,276
574232,6,875
816106,13,777
474002,20,158
483440,20,155
333032,2,349
517419,8,846
201310,98,610
622404,7,411
670741,17,298
695023,17,535
524303,8,272
534406,8,849
400013,5,15
741125,14,420
222142,98,167
623703,7,282
614018,7,503
504312,144,512
688527,17,538
695501,17,535
522211,8,270
802125,11,227
